iyear,longitude,latitude,radius
2011,43.68,33.22,8.53369371
2011,-8.24,53.41,1
2011,34.85,31.05,4.044522438
2011,12.57,41.87,1.693147181
2011,-5.55,7.54,4.135494216
2011,37.91,-0.02,4.737669618
2011,35.86,33.85,1
2011,-4,17.57,2.609437912
2011,-7.09,31.79,3.833213344
2011,84.12,28.39,3.772588722
2011,8.08,17.61,2.386294361
2011,8.68,9.08,7.102558595
2011,8.47,60.47,5.343805422
2011,69.35,30.38,8.424165281
2011,121.77,12.88,5.844187086
2011,105.32,61.52,6.075173815
2011,45.08,23.89,2.098612289
2011,-14.45,14.5,4.044522438
2011,30.22,12.86,6.262690189
2011,39,34.8,6.093750201
2011,100.99,15.87,6.023880521
2011,9.54,33.89,2.386294361
2011,35.24,38.96,4.218875825
2011,-3.44,55.38,1
2011,44.13,15.21,7.133398043
2012,67.71,33.94,9.166500319
2012,1.66,28.03,4.401197382
2012,50.56,26.07,2.386294361
2012,90.36,23.68,3.079441542
2012,4.47,50.5,1
2012,-51.93,-14.24,1
2012,25.49,42.73,3.079441542
2012,29.92,-3.37,2.791759469
2012,20.94,6.61,3.63905733
2012,104.2,35.86,4.295836866
2012,-74.3,4.57,6.123963979
2012,30.8,26.82,4.784189634
2012,40.49,9.15,4.218875825
2012,2.21,46.23,3.079441542
2012,-82.9,32.17,1
2012,21.82,39.07,1
2012,-90.23,15.78,1.693147181
2012,78.96,20.59,6.575949103
2012,113.92,-0.79,3.708050201
2012,53.69,32.43,3.48490665
2012,43.68,33.22,8.89319887
2012,34.85,31.05,3.63905733
2012,-5.55,7.54,4.80666249
2012,36.24,30.59,1
2012,37.91,-0.02,5.672828834
2012,35.86,33.85,3.197224577
2012,17.23,26.34,4.496507561
2012,101.98,4.21,1.693147181
2012,73.54,1.98,1
2012,-4,17.57,4.970291914
2012,-102.55,23.63,3.833213344
2012,35.53,-18.67,1
2012,84.12,28.39,3.197224577
2012,8.08,17.61,1
2012,8.68,9.08,8.317212408
2012,69.35,30.38,8.931644021
2012,-58.44,-23.44,1
2012,-75.02,-9.19,3.48490665
2012,121.77,12.88,6.356586275
2012,105.32,61.52,6.081404365
2012,45.08,23.89,2.386294361
2012,-14.45,14.5,3.772588722
2012,22.94,-30.56,2.609437912
2012,30.22,12.86,5.094344562
2012,39,34.8,7.776506992
2012,100.99,15.87,6.342334252
2012,9.54,33.89,2.386294361
2012,35.24,38.96,6.525452939
2012,32.29,1.37,2.609437912
2012,31.17,48.38,1
2012,-3.44,55.38,1.693147181
2012,-95.71,37.09,2.945910149
2012,44.13,15.21,7.963189986
2013,67.71,33.94,9.218517577
2013,1.66,28.03,5.615120517
2013,50.56,26.07,2.098612289
2013,90.36,23.68,3.564949357
2013,-51.93,-14.24,1.693147181
2013,29.92,-3.37,2.609437912
2013,12.35,7.37,2.945910149
2013,20.94,6.61,5.795790546
2013,-71.54,-35.68,1.693147181
2013,104.2,35.86,5.094344562
2013,-74.3,4.57,5.912654886
2013,-78.18,-1.83,1
2013,30.8,26.82,6.493061443
2013,40.49,9.15,3.833213344
2013,-82.9,32.17,1.693147181
2013,21.82,39.07,2.386294361
2013,-90.23,15.78,2.386294361
2013,-86.24,15.2,2.609437912
2013,78.96,20.59,7.146329258
2013,113.92,-0.79,4.135494216
2013,53.69,32.43,4.663561646
2013,43.68,33.22,9.8596475
2013,34.85,31.05,1.693147181
2013,-5.55,7.54,2.386294361
2013,37.91,-0.02,6.332718793
2013,35.86,33.85,6.247024072
2013,17.23,26.34,6.446737372
2013,101.98,4.21,1.693147181
2013,-4,17.57,5.919980926
2013,-102.55,23.63,4.850147602
2013,35.53,-18.67,4.610917913
2013,84.12,28.39,2.098612289
2013,8.08,17.61,4.258096538
2013,8.68,9.08,8.608374474
2013,69.35,30.38,8.964155719
2013,-58.44,-23.44,3.48490665
2013,-75.02,-9.19,2.791759469
2013,121.77,12.88,7.068425588
2013,105.32,61.52,5.997212274
2013,45.08,23.89,1
2013,-14.45,14.5,2.945910149
2013,22.94,-30.56,1.693147181
2013,30.22,12.86,6.393627546
2013,39,34.8,8.358830898
2013,34.89,-6.37,3.079441542
2013,100.99,15.87,6.541263545
2013,9.54,33.89,4.218875825
2013,35.24,38.96,5.418840608
2013,31.17,48.38,1
2013,-3.44,55.38,2.386294361
2013,-95.71,37.09,4.135494216
2013,44.13,15.21,7.440946541
2013,29.15,-19.02,1
2014,67.71,33.94,9.59674347
2014,20.17,41.15,1
2014,1.66,28.03,4.610917913
2014,133.78,-25.27,2.386294361
2014,50.56,26.07,3.197224577
2014,90.36,23.68,4.63758616
2014,4.47,50.5,2.386294361
2014,-51.93,-14.24,1.693147181
2014,29.92,-3.37,2.386294361
2014,12.35,7.37,7.670766321
2014,-106.35,56.13,2.945910149
2014,20.94,6.61,7.621405652
2014,18.73,15.45,2.791759469
2014,-71.54,-35.68,1
2014,104.2,35.86,6.774551546
2014,-74.3,4.57,5.96284463
2014,42.59,11.83,2.609437912
2014,30.8,26.82,6.837730447
2014,40.49,9.15,3.197224577
2014,2.21,46.23,1
2014,78.96,20.59,7.194405391
2014,113.92,-0.79,3.995732274
2014,53.69,32.43,3.564949357
2014,43.68,33.22,10.5535754
2014,34.85,31.05,4.891820298
2014,-5.55,7.54,2.386294361
2014,36.24,30.59,1
2014,37.91,-0.02,6.752572639
2014,74.77,41.2,1
2014,35.86,33.85,5.905274778
2014,17.23,26.34,7.542471961
2014,46.87,-18.77,1
2014,101.98,4.21,1
2014,73.54,1.98,1
2014,-4,17.57,5.828313737
2014,-102.55,23.63,1
2014,35.53,-18.67,4.091042453
2014,-85.21,12.87,2.609437912
2014,8.08,17.61,3.397895273
2014,8.68,9.08,9.958668737
2014,69.35,30.38,8.787796878
2014,-58.44,-23.44,2.791759469
2014,-75.02,-9.19,2.386294361
2014,121.77,12.88,7.156978986
2014,105.32,61.52,5.204692619
2014,45.08,23.89,3.995732274
2014,-14.45,14.5,2.945910149
2014,22.94,-30.56,3.197224577
2014,80.77,7.87,2.098612289
2014,30.22,12.86,7.302618976
2014,39,34.8,9.105307516
2014,34.89,-6.37,2.386294361
2014,100.99,15.87,6.257495372
2014,9.54,33.89,4.761200116
2014,35.24,38.96,4.688879454
2014,59.56,38.97,2.098612289
2014,32.29,1.37,5.584967479
2014,31.17,48.38,8.242082359
2014,53.85,23.42,1
2014,-3.44,55.38,1
2014,-95.71,37.09,4.258096538
2014,-66.59,6.42,1
2014,44.13,15.21,8.232733136
2015,67.71,33.94,9.734881892
2015,1.66,28.03,3.995732274
2015,133.78,-25.27,1.693147181
2015,50.56,26.07,2.609437912
2015,90.36,23.68,5.454347296
2015,-51.93,-14.24,2.098612289
2015,29.92,-3.37,6.407171771
2015,12.35,7.37,7.836259277
2015,20.94,6.61,6.141663557
2015,18.73,15.45,6.723585102
2015,104.2,35.86,5.812184355
2015,-74.3,4.57,5.644390899
2015,9.5,56.26,1.693147181
2015,30.8,26.82,7.720220155
2015,40.49,9.15,4.871201011
2015,2.21,46.23,6.087596335
2015,10.45,51.17,1
2015,21.82,39.07,1
2015,-9.7,9.95,1
2015,78.96,20.59,6.958424693
2015,113.92,-0.79,4.091042453
2015,53.69,32.43,4.63758616
2015,43.68,33.22,10.09211974
2015,34.85,31.05,3.995732274
2015,-5.55,7.54,3.63905733
2015,36.24,30.59,2.945910149
2015,37.91,-0.02,6.590986981
2015,47.48,29.31,4.33220451
2015,74.77,41.2,1
2015,35.86,33.85,5.709530201
2015,28.23,-29.61,1
2015,17.23,26.34,7.535241271
2015,101.98,4.21,1
2015,-4,17.57,6.59471138
2015,-102.55,23.63,3.197224577
2015,35.53,-18.67,3.48490665
2015,8.08,17.61,7.501289671
2015,8.68,9.08,9.624611588
2015,69.35,30.38,8.38274645
2015,-58.44,-23.44,3.63905733
2015,-75.02,-9.19,2.791759469
2015,121.77,12.88,7.102558595
2015,105.32,61.52,4.044522438
2015,45.08,23.89,6.365976015
2015,22.94,-30.56,2.609437912
2015,80.77,7.87,2.098612289
2015,30.22,12.86,6.347107531
2015,18.64,60.13,2.386294361
2015,39,34.8,9.274866821
2015,34.89,-6.37,3.302585093
2015,100.99,15.87,5.753590191
2015,9.54,33.89,5.672828834
2015,35.24,38.96,7.194405391
2015,32.29,1.37,2.386294361
2015,31.17,48.38,7.64118217
2015,-3.44,55.38,1
2015,-95.71,37.09,4.988984047
2015,-66.59,6.42,1
2015,44.13,15.21,8.826443135
2016,67.71,33.94,9.722742874
2016,1.66,28.03,3.197224577
2016,45.04,40.07,2.791759469
2016,47.58,40.14,1
2016,50.56,26.07,1
2016,90.36,23.68,5.33073334
2016,4.47,50.5,4.583518938
2016,-51.93,-14.24,1
2016,29.92,-3.37,5.304065093
2016,12.35,7.37,6.59471138
2016,-106.35,56.13,1
2016,20.94,6.61,6.241747015
2016,18.73,15.45,4.091042453
2016,-71.54,-35.68,1.693147181
2016,104.2,35.86,3.564949357
2016,-74.3,4.57,4.951243719
2016,9.5,56.26,1
2016,-78.18,-1.83,1
2016,30.8,26.82,7.411818268
2016,40.49,9.15,6.631211782
2016,2.21,46.23,5.543294782
2016,-82.9,32.17,1
2016,10.45,51.17,4.295836866
2016,-9.7,9.95,1
2016,-72.29,18.97,2.945910149
2016,-86.24,15.2,1.693147181
2016,78.96,20.59,7.146329258
2016,113.92,-0.79,4.091042453
2016,53.69,32.43,3.48490665
2016,43.68,33.22,10.41540142
2016,-8.24,53.41,1.693147181
2016,34.85,31.05,3.772588722
2016,12.57,41.87,1
2016,-5.55,7.54,4.091042453
2016,138.25,36.2,3.944438979
2016,36.24,30.59,4.555348061
2016,37.91,-0.02,5.276666119
2016,47.48,29.31,1
2016,74.77,41.2,1
2016,102.5,19.86,2.098612289
2016,35.86,33.85,4.218875825
2016,17.23,26.34,7.452048954
2016,46.87,-18.77,2.098612289
2016,101.98,4.21,2.791759469
2016,-4,17.57,6.204006687
2016,-102.55,23.63,2.791759469
2016,35.53,-18.67,5.127134385
2016,84.12,28.39,2.609437912
2016,8.08,17.61,6.247024072
2016,8.68,9.08,8.684324068
2016,69.35,30.38,8.014814351
2016,-58.44,-23.44,3.302585093
2016,-75.02,-9.19,3.397895273
2016,121.77,12.88,7.02827852
2016,105.32,61.52,5.158883083
2016,45.08,23.89,6.105945474
2016,-11.78,8.46,1
2016,22.94,-30.56,4.044522438
2016,30.22,12.86,6.204006687
2016,39,34.8,8.941295571
2016,34.89,-6.37,2.098612289
2016,100.99,15.87,5.787491743
2016,9.54,33.89,5.262679877
2016,35.24,38.96,7.915723449
2016,32.29,1.37,5.317488114
2016,31.17,48.38,4.871201011
2016,-3.44,55.38,3.197224577
2016,-95.71,37.09,5.219507705
2016,-55.77,-32.52,1
2016,-66.59,6.42,3.197224577
2016,44.13,15.21,8.532088144
2017,67.71,33.94,9.715224042
2017,1.66,28.03,3.48490665
2017,17.87,-11.2,2.945910149
2017,133.78,-25.27,2.386294361
2017,14.55,47.52,1.693147181
2017,47.58,40.14,2.609437912
2017,50.56,26.07,2.791759469
2017,90.36,23.68,4.218875825
2017,4.47,50.5,1.693147181
2017,29.92,-3.37,3.995732274
2017,12.35,7.37,6.497168225
2017,-106.35,56.13,2.791759469
2017,20.94,6.61,7.403574198
2017,18.73,15.45,5.127134385
2017,104.2,35.86,3.772588722
2017,-74.3,4.57,5.430816799
2017,-0.19,51.52,1.693147181
2017,30.8,26.82,7.777646594
2017,40.49,9.15,5.234106505
2017,25.75,61.92,1.693147181
2017,2.21,46.23,2.945910149
2017,10.45,51.17,1
2017,-86.24,15.2,1.693147181
2017,78.96,20.59,7.142037406
2017,113.92,-0.79,3.995732274
2017,53.69,32.43,4.663561646
2017,43.68,33.22,9.79769958
2017,34.85,31.05,2.386294361
2017,-5.55,7.54,2.098612289
2017,36.24,30.59,2.386294361
2017,37.91,-0.02,5.836281907
2017,74.77,41.2,1
2017,102.5,19.86,1
2017,35.86,33.85,3.833213344
2017,17.23,26.34,6.669880923
2017,101.98,4.21,2.386294361
2017,73.54,1.98,1
2017,-4,17.57,6.894402834
2017,14.38,35.94,1
2017,-102.55,23.63,4.295836866
2017,35.53,-18.67,4.17805383
2017,84.12,28.39,2.386294361
2017,8.08,17.61,5.997212274
2017,8.68,9.08,8.500529485
2017,69.35,30.38,7.981005741
2017,-58.44,-23.44,2.386294361
2017,-75.02,-9.19,3.079441542
2017,121.77,12.88,7.214608098
2017,105.32,61.52,5.110873864
2017,45.08,23.89,4.433987204
2017,22.94,-30.56,4.044522438
2017,-3.75,40.46,4.044522438
2017,80.77,7.87,1
2017,30.22,12.86,5.406719247
2017,18.64,60.13,2.609437912
2017,39,34.8,8.616283562
2017,34.89,-6.37,3.079441542
2017,100.99,15.87,5.276666119
2017,9.54,33.89,2.609437912
2017,35.24,38.96,6.402677382
2017,32.29,1.37,2.945910149
2017,31.17,48.38,4.688879454
2017,-3.44,55.38,4.737669618
2017,-95.71,37.09,5.584967479
2017,-66.59,6.42,2.609437912
2017,44.13,15.21,7.921658184
2018,67.71,33.94,10.19136141
2018,1.66,28.03,3.944438979
2018,133.78,-25.27,1.693147181
2018,14.55,47.52,1
2018,90.36,23.68,3.564949357
2018,4.47,50.5,2.386294361
2018,-63.59,-16.29,3.48490665
2018,-51.93,-14.24,3.302585093
2018,29.92,-3.37,4.583518938
2018,12.35,7.37,6.690359454
2018,-106.35,56.13,3.564949357
2018,20.94,6.61,6.424950017
2018,18.73,15.45,5.718498871
2018,104.2,35.86,1.693147181
2018,-74.3,4.57,5.882801923
2018,-78.18,-1.83,3.302585093
2018,30.8,26.82,5.584967479
2018,40.49,9.15,4.218875825
2018,2.21,46.23,3.564949357
2018,-82.9,32.17,1
2018,-1.02,7.95,1.693147181
2018,21.82,39.07,2.098612289
2018,-9.7,9.95,1
2018,78.96,20.59,7.023447593
2018,113.92,-0.79,5.262679877
2018,53.69,32.43,5.189654742
2018,43.68,33.22,8.266827348
2018,34.85,31.05,3.197224577
2018,-5.55,7.54,1.693147181
2018,36.24,30.59,2.098612289
2018,37.91,-0.02,5.304065093
2018,35.86,33.85,1.693147181
2018,17.23,26.34,6.497168225
2018,101.98,4.21,2.098612289
2018,-4,17.57,7.369900983
2018,-102.55,23.63,4.135494216
2018,-7.09,31.79,1.693147181
2018,35.53,-18.67,5.927253685
2018,5.29,52.13,1
2018,-85.21,12.87,3.197224577
2018,8.08,17.61,5.317488114
2018,8.68,9.08,8.854381211
2018,69.35,30.38,7.546785411
2018,-58.44,-23.44,1.693147181
2018,-75.02,-9.19,2.386294361
2018,121.77,12.88,7.086774727
2018,105.32,61.52,4.135494216
2018,45.08,23.89,3.833213344
2018,-14.45,14.5,3.708050201
2018,22.94,-30.56,4.17805383
2018,-3.75,40.46,1
2018,80.77,7.87,2.098612289
2018,30.22,12.86,4.737669618
2018,39,34.8,8.344072851
2018,34.89,-6.37,3.197224577
2018,100.99,15.87,5.234106505
2018,9.54,33.89,3.772588722
2018,35.24,38.96,5.543294782
2018,32.29,1.37,3.833213344
2018,31.17,48.38,3.63905733
2018,-3.44,55.38,1.693147181
2018,-95.71,37.09,4.80666249
2018,-66.59,6.42,4.465735903
2018,44.13,15.21,8.02464903
2018,29.15,-19.02,1.693147181
2019,67.71,33.94,10.0188166
2019,17.87,-11.2,2.609437912
2019,-63.62,-38.42,1.693147181
2019,90.36,23.68,3.772588722
2019,2.32,9.31,1
2019,-51.93,-14.24,1.693147181
2019,29.92,-3.37,4.218875825
2019,12.35,7.37,6.762051383
2019,20.94,6.61,5.753590191
2019,18.73,15.45,6.241747015
2019,-74.3,4.57,5.905274778
2019,-78.18,-1.83,1.693147181
2019,30.8,26.82,6.023880521
2019,40.49,9.15,5.418840608
2019,25.75,61.92,1
2019,2.21,46.23,3.079441542
2019,11.61,-0.8,1.693147181
2019,10.45,51.17,2.386294361
2019,-1.02,7.95,1.693147181
2019,-72.29,18.97,1.693147181
2019,-86.24,15.2,2.386294361
2019,78.96,20.59,6.736572297
2019,113.92,-0.79,4.044522438
2019,53.69,32.43,4.610917913
2019,43.68,33.22,7.683360946
2019,34.85,31.05,3.197224577
2019,36.24,30.59,2.386294361
2019,37.91,-0.02,5.65396035
2019,35.86,33.85,3.079441542
2019,17.23,26.34,5.49980967
2019,-4,17.57,7.716594774
2019,-102.55,23.63,4.17805383
2019,35.53,-18.67,6.80814249
2019,84.12,28.39,2.945910149
2019,5.29,52.13,2.386294361
2019,174.89,-40.9,4.931825633
2019,8.08,17.61,6.897153868
2019,8.68,9.08,8.448916103
2019,8.47,60.47,1
2019,69.35,30.38,7.033086222
2019,-75.02,-9.19,1
2019,121.77,12.88,6.988961417
2019,105.32,61.52,3.772588722
2019,45.08,23.89,3.302585093
2019,-14.45,14.5,2.098612289
2019,22.94,-30.56,3.302585093
2019,80.77,7.87,6.583496309
2019,30.22,12.86,5.077537444
2019,39,34.8,8.005789019
2019,34.89,-6.37,2.791759469
2019,100.99,15.87,5.276666119
2019,9.54,33.89,3.197224577
2019,35.24,38.96,5.59511985
2019,32.29,1.37,1.693147181
2019,31.17,48.38,3.890371758
2019,-3.44,55.38,2.609437912
2019,-95.71,37.09,4.970291914
2019,-66.59,6.42,1.693147181
2019,44.13,15.21,8.146772179
2020,67.71,33.94,10.21840774
2020,1.66,28.03,2.945910149
2020,17.87,-11.2,3.48490665
2020,133.78,-25.27,1.693147181
2020,14.55,47.52,2.791759469
2020,90.36,23.68,2.098612289
2020,2.32,9.31,1
2020,-51.93,-14.24,2.098612289
2020,29.92,-3.37,4.33220451
2020,12.35,7.37,6.342334252
2020,-106.35,56.13,2.098612289
2020,20.94,6.61,5.634728988
2020,18.73,15.45,6.497168225
2020,-71.54,-35.68,2.098612289
2020,-74.3,4.57,6.141663557
2020,15.2,45.1,1
2020,30.8,26.82,5.96284463
2020,40.49,9.15,8.192934221
2020,2.21,46.23,3.397895273
2020,10.45,51.17,3.63905733
2020,-1.02,7.95,2.386294361
2020,-90.23,15.78,1.693147181
2020,-72.29,18.97,1.693147181
2020,-86.24,15.2,1.693147181
2020,78.96,20.59,6.356586275
2020,113.92,-0.79,3.708050201
2020,53.69,32.43,2.791759469
2020,43.68,33.22,7.263398263
2020,34.85,31.05,3.197224577
2020,-5.55,7.54,3.772588722
2020,37.91,-0.02,5.077537444
2020,35.86,33.85,3.302585093
2020,17.23,26.34,3.397895273
2020,101.98,4.21,1
2020,-4,17.57,7.338594078
2020,-102.55,23.63,3.564949357
2020,35.53,-18.67,7.563855527
2020,84.12,28.39,1
2020,-85.21,12.87,1
2020,8.08,17.61,6.916202063
2020,8.68,9.08,8.650644551
2020,69.35,30.38,6.774551546
2020,-58.44,-23.44,1
2020,121.77,12.88,6.634789603
2020,105.32,61.52,2.791759469
2020,45.08,23.89,1.693147181
2020,22.94,-30.56,2.945910149
2020,30.22,12.86,6.075173815
2020,8.23,46.82,1
2020,39,34.8,7.880384082
2020,34.89,-6.37,4.17805383
2020,100.99,15.87,3.890371758
2020,9.54,33.89,2.609437912
2020,35.24,38.96,4.526360525
2020,32.29,1.37,3.995732274
2020,31.17,48.38,3.079441542
2020,-3.44,55.38,2.791759469
2020,-95.71,37.09,3.48490665
2020,-66.59,6.42,3.63905733
2020,44.13,15.21,7.805722553
2020,29.15,-19.02,1
2021,67.71,33.94,9.374938144
2021,1.66,28.03,2.609437912
2021,90.36,23.68,1.693147181
2021,-51.93,-14.24,1
2021,29.92,-3.37,4.33220451
2021,12.35,7.37,5.418840608
2021,-106.35,56.13,2.386294361
2021,20.94,6.61,5.127134385
2021,18.73,15.45,4.737669618
2021,-71.54,-35.68,1
2021,104.2,35.86,3.079441542
2021,-74.3,4.57,5.262679877
2021,42.59,11.83,1
2021,30.8,26.82,3.564949357
2021,-88.9,13.79,1.693147181
2021,40.49,9.15,7.190315406
2021,2.21,46.23,2.098612289
2021,10.45,51.17,2.098612289
2021,21.82,39.07,1
2021,78.96,20.59,5.905274778
2021,113.92,-0.79,4.295836866
2021,53.69,32.43,1.693147181
2021,43.68,33.22,6.726847748
2021,34.85,31.05,3.564949357
2021,-5.55,7.54,3.48490665
2021,37.91,-0.02,4.465735903
2021,24.6,56.88,1
2021,35.86,33.85,1
2021,17.23,26.34,3.564949357
2021,-4,17.57,6.700443573
2021,-102.55,23.63,3.48490665
2021,35.53,-18.67,6.036952602
2021,8.08,17.61,7.102558595
2021,8.68,9.08,8.308542798
2021,69.35,30.38,6.278114659
2021,-58.44,-23.44,1
2021,-75.02,-9.19,3.995732274
2021,121.77,12.88,5.605170186
2021,22.94,-30.56,3.079441542
2021,80.77,7.87,1
2021,30.22,12.86,5.077537444
2021,39,34.8,6.513428746
2021,100.99,15.87,3.397895273
2021,9.54,33.89,2.609437912
2021,35.24,38.96,2.609437912
2021,32.29,1.37,1.693147181
2021,31.17,48.38,2.945910149
2021,-3.44,55.38,1
2021,-95.71,37.09,4.258096538
2021,-66.59,6.42,3.63905733
2021,44.13,15.21,7.755768922
